SiteID,SiteName,Provider,Backend,Access,Usr,Pwd,Latitude,Longitude,Active,Owner,Contact,ProviderURL,Description
DAFWA_ME005,Moorine Rock,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-31.4139944,119.0341806,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
DAFWA_WI002,Wickepin North,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-32.7202417,117.4948333,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
DAFWA_TS002,Dudawa,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-29.27243,115.725056,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
DAFWA_BB001,Bindi Bindi,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-30.59319,116.3527,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
DAFWA_BURN,Mount Burnside,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-34.621083,116.4793,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
DAFWA_CL001,Capel,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-33.60946667,115.6406667,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
DAFWA_HR,Holt Rock,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-32.572418,119.501014,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
DAFWA_CH,Chapman,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-28.457779,114.776781,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
DAFWA_YERR,Yerramin,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-34.2112,116.45992,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
DAFWA_JA002,Jarrahdale 2,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-32.35142,116.0495,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
DAFWA_DA002,Dardanup 2,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-33.38717,115.86655,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
DAFWA_QP001,Quininup,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-34.445522,116.233982,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
DAFWA_NU002,Nannup 2 (Carlotta),DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-34.0933,115.78282,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
DAFWA_TB001,Tone Bridge,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-34.22258,116.70422,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
DAFWA_LG,Logue Brook,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-32.99347,115.93958,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
DAFWA_KA003,Katanning NG In,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-33.683424,117.582187,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
DAFWA_KA004,Katanning NG Out,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-33.683383,117.582009,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
DAFWA_NY002,Nyabing GRDC,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-33.60975,118.1175,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
DAFWA_BE001,Beacon,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-30.4736,117.880394,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
DAFWA_DALE,Mount Dale,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-32.126141,116.299525,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
DAFWA_LAWS,Lawson Road,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-33.894133,115.4506,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
DAFWA_KARI,Karijini,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-22.493556,118.47145,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
DAFWA_ROGR,Rolling Green,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-31.69527,116.3184,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
DAFWA_QD001,Quairading,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-32.0062,117.4165,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
DAFWA_KI001,Kulin,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-32.790382,118.301848,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
DAFWA_ME002,Merredin NG In,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-31.485436,118.220944,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
DAFWA_ME003,Merredin NG Out,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-31.484965,118.221424,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
DAFWA_WR,Waroona,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-32.856145,115.894339,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
DAFWA_MC001,McAlinden,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-33.599765,116.26332,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
DAFWA_AN001,Allanooka,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-29.063612,114.997161,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
DAFWA_PD,Pardoo,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-19.98714,119.95279,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
DAFWA_JB001,Jurien Bay,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-30.29605,115.2213,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
DAFWA_MG001,Magenta,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-33.27912,119.16365,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
DAFWA_CS002,Cascade NW,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-33.33989,120.70436,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
DAFWA_YE001,York East,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-31.832767,116.921164,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
DAFWA_MD001,Mt Madden East,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-33.183297,120.08432,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
DAFWA_MI002,Mingenew NW,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-29.151679,115.385086,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
DAFWA_MZ002,Moora NW,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-30.612997,115.897434,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
DAFWA_YU002,Yuna NE,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-28.20929,115.27652,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
DAFWA_BT001,Buntine West,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-29.93843,116.34875,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
DAFWA_KL002,Goodlands,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-30.034942,117.240167,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
DAFWA_BK001,Burakin,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-30.52964,117.18067,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
DAFWA_KE002,Kellerberrin North,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-31.32719,117.77972,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
DAFWA_NB002,Mt Walker,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-32.055417,118.81817,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
DAFWA_SH002,Babakin,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-32.12548,118.00406,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
DAFWA_PN001,Pingaring,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-32.7340833,118.627139,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
DAFWA_NA002,Highbury East,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-33.0675,117.49781,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
DAFWA_ER,Eradu 2,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-28.68825,114.974064,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
DAFWA_JA001,Jarrahdale,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-32.33423,116.07547,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
DAFWA_GW,Gingin West,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-31.331817,115.603514,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
DAFWA_TA001,Tammin,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-31.587308,117.47004,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
DAFWA_WD001,Woodanilling,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-33.5634,117.1732083,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
DAFWA_GP001,Grass Patch,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-33.2649722,121.5751111,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
DAFWA_PY001,Pingelly West,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-32.5064167,116.9779167,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
DAFWA_SOLS,Mount Solus,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-32.47,116.214333,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
DAFWA_MB,Mount Barker,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-34.634208,117.539373,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
DAFWA_DK001,Darkan,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-33.26455,116.8262,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
DAFWA_LA001,Latham,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-29.7974,116.5539,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
DAFWA_BA,Badgingarra,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-30.338049,115.539491,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
DAFWA_MS001,Mayanup South,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-34.030905,116.512452,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
DAFWA_MU001,Mukinbudin,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-30.9187,118.2506,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
DAFWA_KO001,Koorda,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-30.828382,117.501453,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
DAFWA_MILL,Millstream Chichester National Park,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-21.595033,117.072721,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
DAFWA_BP001,Balingup,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-33.7962,116.06398,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
DAFWA_BG001,Kings Park,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-31.95887,115.83821,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
DAFWA_BC001,Bencubbin,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-30.818056,117.864758,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
DAFWA_PG001,Pingrup East,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-33.476847,118.719161,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
DAFWA_BY001,Bremer Bay,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-34.382888,119.32666,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
DAFWA_KA002,Katanning GRDC,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-33.8125,117.5785,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
DAFWA_CO001,Corrigin,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-32.34565,117.8078,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
DAFWA_NB001,Narembeen,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-32.10805,118.40635,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
DAFWA_SB002,Muntadgin East,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-31.735761,118.85894,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
DAFWA_DB,Donnybrook,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-33.541143,115.820985,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
DAFWA_RA,Ravensthorpe,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-33.435863,119.730175,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
DAFWA_BU,Mount Buraminya,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-33.30968,123.07455,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
DAFWA_MA003,Yanmah,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-34.225653,116.017767,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
DAFWA_TU001,Tunney,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-34.106117,117.359367,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
DAFWA_ME004,Belka East,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-31.7285278,118.2979722,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
DAFWA_GN002,Gnowangerup GRDC,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-33.97145,118.01766,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
DAFWA_KL,Kalannie,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-30.343053,117.117319,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
DAFWA_MZ,Moora,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-30.659595,116.00015,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
DAFWA_SR001,Scott River,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-34.25065,115.28935,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
DAFWA_YU001,Yuna,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-28.33763,114.9898,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
DAFWA_CD001,Cordering,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-33.538306,116.606491,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
DAFWA_HY001,Hyden,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-32.44397,118.8528,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
DAFWA_WH,Wongan Hills,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-30.844029,116.728123,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
DAFWA_ST,Styles Tower,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-33.912288,115.89987,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
DAFWA_MOOR,Moore River,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-31.175592,115.500219,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
DAFWA_PINJ,Pinjar Tower,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,-31.658787,115.776057,TRUE,WA Department of Primary Industries and Regional Development (DPIRD),enquiries@dpird.wa.gov.au,https://api.agric.wa.gov.au/v1,Part of the DAFWA weather staion network
